oare_id,transliteration,translation
0bb53a4a-e190-4572-9793-bafd0010d596,a--na ì-lí-e-mu-qí šu-ta-mu-zi a--bi4-a--a- e-lā-a- u lā-mā-sí qí-bi-mā Amurrum-mā a--dí-da u a--lā-hu-Amurrum-mā iš-tù ša-lim-a--šur me-tù-u tamkār-ru-u ša a--bi4-ni ša a--mā-kam kasap ša ha-bu-lu-ni i--a--tí u en-Amurrum-a--šur lā-am-ni-iš e-pu-šu-ni-a--tí-mā sí-ku-ni u ba-a--ba-tù-ni ṣa-bu-ta-mā a--tù-nu ta-áš-me-a--mā a--na a--lim{ki} ta-li-kà-mā a--lu-Amurrum dí-nam i--dí-in-mā šu-mā kasap ša-lim-a--šur i--na eq-lim ha-bu-ul i--na ṭup-pī-šu u šī-bi4-šu i--ku-an-mā i--na sá-bi-tí-šu kasap-áp-šu i--lā-qé a--na hu-bu-ul ša-lim-a--šur ša i--na a--lim{ki} ha-bu-lu mā-mā-an kasap i--na eq-lim lā i--lā-qé mā-mā-an ša il5-qé-u u-ta-ar ša lā u-ta-e-ru i--ša-ri-iq-šum <gap> -me-er <gap> -ku-nim-mā <gap> šu a--lam ha <gap> lu <gap> li-mu-Amurrum ni-ta šu mā mì <gap> ša-lim-a--šur 3 <gap> i--za-zu a--na a--lim <gap> ta-li-kà-ni me-eh-ra-at ṭup-pī-im ša a--lim{ki} a--ba-ba ra-bi4-ṣú-Amurrum ub-lā-mā kasap ša ṣa-bu-tù u-šé-ru-mā sí-kī(ma)-ni u-kà,"<gap> To Ilī-emūqī, Šu-Tammuzi, Abiya, Elaya and Lamassī from Adida and Ali-ahum: After Šalim-Aššur died our father's customers to whom he owed silver there treated me and Ennam-Aššur badly, we were detained and our outstanding claims blocked, and you heard about it and went to the City assembly, and the City gave a verdict as follows: if Šalim-Aššur owed silver abroad, it must be proved with his tablet and witnesses and he (the creditor) may then receive his silver from the funds available; as for the debt that Šalim-Aššur owed in the City, noone could take any silver abroad. Whoever took any would have to return it; who did not return it would have it taken away by force. gap> the eponym gap> Šalim-Aššur gap> they will stand gap> To the City gap> Ababa, the attorney brought a copy of the tablet of the City and they released all the silver that had been confiscated, but they detained us. After my brother died they still detain me today! Sadly, my brother died. As my brother died, we sent the tablet of the City and the attorney Ababa. Our dear brothers, they should annul the tablet of the City of which Ababa brought a copy, then go to the assembly and have the City hear the letter and take this tablet. I shall come in 6 months and I and my outstanding claims shall be released. Let me clear my outstanding claims and come."
ca31b641-7fee-4ca0-87b7-d097e94566d2,ra-bi-ṣú-Amurrum ša ša-lim-a--šùr a--na en-Amurrum-a--šùr u a--lā-hi-im me-er-e ša-lim-a--šùr iṣ-ba-at-ni-a--tí-mā Amurrum-mā ra-bi-ṣú-mā ṭup-pá-am ša a--bu-ku-nu kasap i--na li-bi-ku-nu i--dí-u-ni-mā ṭup-pá-am Amurrum-me-a--nu a--bi-ku-nu u-kà-i--lu-ni-mā i--na mā-ha-ar kà-ri-im Amurrum-me-a--nu iš-ku-nu-šu-ni kà-ru-Amurrum i--a--tí ip-qí-id-šu ba-a--nim a- mā-lā ṭup-pī-im ša a--lim{ki} kasap mā-lā i--na li-bi-ku-nu <gap> -mā tí-ni <gap> kasap šu-uq-lā-mā ku-un-kà-mā a--na a--lim{ki} al-kà lā tù-na-a--ni Amurrum-mā a--lā-hu-Amurrum-mā ba-a--am mā-lā a--bu-ni i--na li-bi-ni kasap i--dí-u-ni lu ni-iš-qú-ul-mā u iš-té-e ra-bi-ṣí-im lā-li-kà Amurrum-mā en-Amurrum-a--šùr-mā a--na ra-bi-ṣí-im-mā a--na pu-tí-a--mā ša-lā-ni-mā u lā-pu-ul-kà-mā u a--pu-tí-a--mā lā-li-ik a--na a--wa-tim a--ni-a--tim kà-ru-Amurrum kà-ni-iš i--dí-ni-a--tí-mā šēbum patrī ša a--šùr šī-bu-tí-ni ni-dí-in šēbum PUZUR4- <gap> mer'ēn a--šùr-DU10 šēbum šu-a--šùr mer'ēn šu-sú-in,"<gap> Šalim-Aššur's attorney seized us against Ennam-Aššur and Ali-ahum, Šalim-Aššur's sons, and the attorney said: Your father's investors kept the tablet stating which silver your father set down as owed by you, and the investors ced it in front of the colony. The colony entrusted it to me. Come, in accordance with the tablet of the City pay the silver for which you were noted in the tablet, seal it and go to the City. Do not cheat me."" Ali-ahum answered: ""Come, let us pay what silver our father set down as owed by us and then let me go with the attorney."" Ennam-Aššur answered the attorney: ""Question me right here, and then I shall answer you and I shall leave right now."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. Witnessed by Puzur- gap> son of Aššur-ṭāb, by Šu-Aššur son of Šu-Suen."""
0f4eb966-8f04-4a66-a72b-cb14fb877e18,a--na ša-lim-mā a-- <gap> qí-bi-mā Amurrum-mā bé-lā-tum-mā mì-šu ša ta-ta-na-ri i--na a--lim a--šur ba-ri-a--tim u u-tù-kī(ma) <gap> ilem-ša aq-ta a--na a--lim{ki} <gap> e-lā a--bi-kà <gap> a--bu-ni i-- <gap> u at- <gap> a--ta a--mā-kam <gap> -na,"<gap> To Šalimma gap> from Bēlātum: Why is it that you keep gap> gap> Aššur, the le diviners and the spirits gap> I to her god gap> to the City apart from your father gap> our father gap> you there gap>"
c1a10c5b-0edc-4679-8774-937bab939004,Amurrum-mā en-nam-a--šur-mā u da-dí-a--mā a--na e-lā-mā qí-bi4-mā 30-mā-na kasap ša {d}a-šur-SIPA ub-lā-ni ni-is-ha-sú watar 2 biltam 10 mā-na anniki ku-nu-kī(ma) 25 mā-na anniki qá-tim 14.25 šiqlam 1⅚ mā-na 3 šiqlam kasap it-ba-al 85 TÚG.HI.A 5.8333 mā-na u 7 šiqlam kasap it-bu-lu 4 emāram ṣa-lā-mu 1 mā-na 13 šiqlam kasap it-bu-lu 1⅓ šiqlam kasap u-nu-ut emāram 9 šiqlam kasap wa-ṣí-tám 3 šiqlam kasap ša sá-e-tim 30 mā-na kasap ša a--šur-SIPA ub-lā-ni 1.3333 šiqlam u 3 uṭṭat té-ṣú-bu ⅔ mā-na ½ šiqlam kasap ni-dí-in ⅓ mā-na kasap be-u-lā-at kur-ub-Ištar 2 šiqlam kasap lu-bu-šu 3 TÚG.HI.A ša kur-ub-Ištar 1 ṣubātē ša da-dí-a- 1 ṣubātē ša en-nam-a--šur mì-mā a--nim a--šur-SIPA na-áš-a--ku-Amurrum šī-tí kasap iš-tí wa-ar-kī(ma)-u-tim nu-šé-ba-lā-kum,"Thus Ennam-Aššur and Dadiya, say to Elamma: 30 minas of silver that Aššur-rē'ī brought here, its egap> cise added, (thereof): 2 talents 10 minas of tin under seals (and) 25 minas of tin for egap> penses at 14 1 shekels : 1 cost 10 minas and 53 shekels of silver. 85 tegap> tiles cost 5 minas and 57 shekels of silver. 4 black donkeys cost 1 mina and 13 shekels of silver, 1⅓ shekels of silver the harness of the donkeys, 9 shekels of silver egap> port tagap> , 3 shekels of silver for gap> The 30 minas of silver that Aššur-rē'ī brought entailed additions of 1 shekel 63 grains per (mina, so that) we paid 4½ shekels of silver. 20 shekels of silver the working capital of Kurub-Ištar, 2 shekels his clothing allowance; 3 tegap> tiles of Kurub-Ištar, 1 tegap> tile of Dadiya, 1 tegap> tile of Ennam-Aššur. All this Aššur-rē'ī is bringing to you. (What we will buy with) the rest of the silver we will send you with a later caravan."""""
542e0156-6adc-4ed2-8ea8-32d5e1c4d861,kunukkum šu-be-lim kunukkum a--šur-i--dí ša e-lā-mā šu-Ištar ba-áb ha-ra-ni-šu iṣ-bu-tù-mā Amurrum-mā e-lā-mā-mā 12.5 mā-na 7.5 šiqlam kasap ṣa-ru-pá-am i--na e-ra-bi4-kà i--na wa-ah-šu-ša-na šé-bi4-lam u ša šī-ti anniki-kī(ma)-a- i--na bu-ru-uš-ha-tim i--na e-ra-bi4-kà-mā šé-bi4-lam šu-mā lā tù-šé-bi4-lam <gap> a--na werium SIG5 <gap> -kà a--lā-qé Amurrum-mā šu-Ištar-mā li-qé,"<gap> Seal of Šu-Bēlum, seal of Aššur-idī, (confirming) that Elamma seized Šu-Ištar when he was about to go on a journey and that Elamma said to him: 12 minas and 37.5 shekels of refined silver you must send me when you enter Wahšušana. And what (is due) for the remainder of my tin you must send me when you enter Burušhattum. If you fail to do so, gap> for refined copper shall I take your gap> "" Šu-Ištar answered: ""Take it""."""
7dd6e4f7-e4f9-41d3-91f8-93ce208730a7,½ mā-na 3 šiqlam hu-sà-ri-im u 4 TÚG.HI.A ša šu-be-lim u a--lu-a- ub-lu-ni-ku-ni me-eh-ra-tim kasap i--na ra-mì-ni-kà dí-in-mā iš-tí ṣú-ha-ri-a- ku-nu-kī(ma)-kà šé-bi-lam ṣú-ha-ru-a- u-mā-kál lā i--bi4-tù ṭur4-da-šu-nu a--dí werium ša mā-zi ša i--na bēt kà-ri-im aṣ-bu-tù-mā a--na a--lu-lā-a- u pī-lā-ah-Ištar u-ša-zi-zu šu-mā werium i--na bēt kà-ri-im i--zu-zu mā-lā qá-sú ku-zi-zi-a- i--kà-šu-du werium i--na bēt kà-ri-im li-im-hu-ur-mā werium-li-ik-nu-uk u iš-té-en i- ba-ri-ku-nu li-ib-šī tí-ir-ta-ku-nu li-li-kam-mā za-ku-sà lā-áš-pu-ra-ku-nu-tí,"½ mina 3 shekels of lapis lazuli s 4 tegap> tiles that Šu-Bēlum and Aluwa brought to you, give the corresponding amount in silver yourself, and send it with my servants under your seal. My servants must not delay a e day, send them. Concerning the copper gap> that I seized in the office of the colony and let stand for Alulaya and Pilah-Ištar - if the copper stands in the office of the colony, then let Kuziziya receive the copper in the office of the colony as much as he can acquire, let him seal the copper and then let it remain with one of you. I shall send you the final report."
4932f367-9489-40ae-a493-bc2f35dd7784,a--al-DU10 a--na a--mur-a--šur iṣ-ba-at-ni-a--tí-mā Amurrum-mā a--al-DU10-mā a--na a--mur-a--šur-mā kasap a--ta u šu-Ištar mì-iš-lā ša-qá-lā-am lā qá-bi-a--tù-nu Amurrum-mā a--mur-a--šur-mā ke-na kasap mì-iš-lā ša-qá-lā-am qá-bi-a--ni-mā u i--né-mā-li ša-li-ìš-tám ša-tim áš-du-na-da i--zu-a--az u a--na i--bi-sà-e ša-li-ìš-tám i--za-az šēbum a--ta-tí-a- šēbum a--hu-wa-qar šēbum a--šur-{d}UTU a--šu-mì sú-bi-ri-im ša ip-ṭí-re,"Āl-ṭāb seized us against Amur-Aššur and Āl-ṭāb said to Amur-Aššur: Have you and Šu-Ištar not promised (or: been ordered) to pay each half of the silver"" Amur-Aššur answered: ""True, we have promised (or: been ordered) to pay each half of the silver and also (that) gap> would receive as share one third of (so the envelope) the profit and that he (also) would be responsible for one third of the losses"". In the presence of Atatiya, of Ahu-waqar, of Aššur-šamšī. Concerning Subārum Subaraean, of the ransom."""
1a515573-190b-4a0d-be8d-231b1dc7691f,Amurrum-mā né-er-a- am-tum-mā a--na e-lā-mā qí-bi-mā ra-qá-tám u ṣubātē na-áš-u-ni-kum iš-tí lu-qú-tí-kà u šī-it-ra-am a--na lā-mā-sí-tim a--na a--wa-tim ša ta-áš-pu-ra-ni a--wi-lu-Amurrum ih-tí-li-iq a--na mā-nim lā-aq-bi sà-ah-ra-ku-mā u-lā a--le-e-mā u-lā a--pá-al ša kī(ma) me-er-i--a- né-nu lā nu-šé-ra-áb a--na-ku áp-lā-ah-mā uš-té-ri-ib li-ba-kà <gap> lā tù-lā-mì-in,"<gap> Thus Ner'amtum, say to Elamma: They are bringing you a thin tegap> tile and a normal one, together with your merchandise, and a shawl for Lamassutum. As for the matter about which you wrote me, the gentleman has perished. To whom should I speak I am staying here and I am unable to answer for it. We were not to bring in the house somebody to rece my son, (but) because I became afraid, I was the one who has now brought one in. Do not get angry!"""""
27661f77-d98f-478c-a73e-3f0541ce75be,5 mā-na kasap ṣa-ru-pá-am i--ṣé-er i--dí-a--bi-im a--šur-{d}UTU-ši i--šu iš-tù ha-mu-uš-tim ša a--mur-Ištar a--na 23 ha-am-ša-tim i--ša-qal šu-mā i--na u4-me-šu mā-al-u-tim lā iš-qú-ul 1.5 šiqlam i- warḫān a--na mā-na-im u-ṣa-áb šēbum a--mur-Ištar šēbum lā-qé-ep,"Iddin-abum owes 5 minas of refined silver to Aššur-šamši. Reckoned from the week of Amur-Ištar he must pay in 23 weeks. If he has not paid before the comtion of his term, he must pay interest at the rate 1.5 shekel per month per mina. Witnessed by Amur-Ištar, by La-qēp."
2f4a7da0-252a-44bc-86d5-72e5acaa232d,Amurrum-mā i--dí-sú-in a--na ku-li-a- qí-bi4-mā 1 mā-na šamnum ša tù-ùh-pī-a- u 5 mā-na werium ša ša-du-i--šu i- pá-ni-kà lā té-zi-ba-am a--hi a--ta i--hi-id šamnum u werium lā té-zi-ba-am,"Thus Iddin-Suen to Kuliya: The one mina of oil of Tuhpiya and the 5 minas of copper of local origin you must not leave behind for me when you leave! Please, my brother, take care not to leave the oil and the copper behind for me!"
45a2b191-1aac-4bf9-b306-d401002516b5,e-zi-ib ša ṭup-pī-šu ha-ar-mì-im 1.6666 mā-na 5 šiqlam kasap i--na li-bi ku-tí-bi-iš a--ha-mā i--nu-mì a--na sí-kà-tim a--ṣé-er bé-li-šu i--li-ku-ni 1 ṣubātē ku-ta-nam ša ½ mā-na kasap a--dí-šu-Amurrum a--ha-mā ku-ta-NIM SIG5 šu-ut il5-qé,Apart from (what is mentioned in) his certified tablet Kutibiš owes 1.6666 mina 5 shekels of silver.
ea797cc4-9db5-4a0a-a84a-00a6f205b53e,1 ṣubātē ku-ta-nam ša a--šur-ták-lā-ku ša kà-li- <gap> šarrum-{d}IM ub-lam 1 ṣubātē ku-ta-nam ša <gap> i- li-bi4 šarrum-{d}IM a--hu-ur i--na ni-is-ha-tim lā-qé 1 ṣubātē ku-ta-nam ša i--a--a- a--mur-ša-ra-sà ub-lā-mā i--ri-šum il5-qé-šu 1 ṣubātē ku-ta-nam {d}IM-ba-ni ub-lā-mā i--ri-šu-mā il5-qé-šu 1 ṣubātē ku-ta-nam en-nam-a--šur mer'ēn a--mur-Ištar ub-lā-mā i--ri-šu-mā il5-qé-šu,<gap> Šar-Adad brought 1 -tegap> tile belonging to Aššur-taklāku from the gap> 1 -tegap> tile belonging to gap> remains in Šar-Adad's possession. It was taken from the import duty. Amur-šarrassa brought 1 -tegap> tile belonging to Yaya and Irišum received it. Adad-bāni brought 1 -tegap> tile and it was Irišum who received it.Ennam-Aššur son of Amur-Ištar brought 1 -tegap> tile and it was Irišum who received it.
33de19b1-5dcf-430a-b125-3f3dbb8d2856,a--na ha-nu-nu u en-nam-a--šur qí-bi-mā Amurrum-mā mā-mā-hi-ir-mā a--mā-kam a--na qá-ra-bi-tim er-ba-mā ṭup-pá-am ša bé-u-lā-at da-ra-áš en-Amurrum-a--šur na-šī i--na li-bi ṭup-pī-a- šu-uk-na u ta-ah-sí-is-tám ša a--na ṣí-it en-Amurrum-a--šur u-ša-qí-lu am-ra-mā i--na na-áš-pé-er-tí-ku-nu u-dí-a--nim u ta-ah-sí-is-tám en-nam-a--šur lu-kà-il5-šī,"To Hanunu and Ennam-Aššur from Man-mahir: Enter the interior of the house there, and ce the tablet (that) Ennam-Aššur carries concerning the working-capital of Daraš among my other tablets. Also, look at the memorandum stating that he paid for Ennam-Aššur's various egap> penses, and make it known to me in your missive. Also, Ennam-Aššur should keep the memorandum."
0e330375-456e-4955-a1a5-083183efa458,5 mā-na kasap ište a--šur-ta-ak-lā-ku iš-tù ha-mu-uš-tim ša a--mur-Ištar u a--šur-bé-el-a--wa-tim <gap> -i- warḫān té-i--na-tim li-mu-Amurrum a--mur-a--šur mer'ēn kà-ri-a- 1.5 šiqlam i--na warḫē-im a--na mā-na-im u-ṣa-áb,"<gap> 5 minas of silver is owed by Aššur-taklāku. Reckoned from the week of Amur-Ištar and Aššur-bēl-awātim gap> month Teʾinātum, eponymy of Amur-Aššur son of Karriya, he will pay interest at the rate of 1.5 shekel per month per mina."
81f1a9f0-544f-4939-8510-2128c98764b7,1 qu šamnum ša ha-hi-im <gap> ri-iš-tám <gap> ša 2 šiqlam i--na li-bi a--zu-ta-a--a- mer'ēn e-me-me iš-tí pá-nim-mā u-šé-ba-lam šēbum šu-Ištar,"<gap> 1 litre of oil from hahhum, first quality gap> , worth 2 shekels, owed by Azutaya son of Ememe."
7506c49d-512b-417b-adb1-1bf6d0ea5da3,a--na ì-lí-e-mu-qí šu-ta-mu-zi a--bi-a--a- e-lā-a- u lā-mā-sí qí-bi-mā Amurrum-mā a--dí-da u a--lā-hu-Amurrum-mā 3.3333 mā-na ḫurāṣam ša-lim-a--šur a--na a--šur-iš-tí-kál mer'ēn sú-kà-lí-a- a--dí-im ša-lim-a--šur i--na ba-áb ha-ra-ni-šu Amurrum-mā šu-ut-mā a--na šu-ta-mu-zi a--dí-da u e-lā-a--mā a--hu-a--tù-nu kasap a--na li-mì-im a--mur-a--šur ha-bu-lā-ku i--na ṭup-pī-im ša a--šur-iš-tí-kál en-na-nim u ha-na-a- qá-tí li-mì-im a--mur-a--šur u qá-at-ku-nu šu-uk-na kasap u né-mā-al-šu li-iš-qú-lu-mā li-mā-am a--mur-a--šur ṭá-i--ba-a- šī-tí kasap-pī-im a--na tamkār-ri-a- li-zi-iz a--na-kam a--šur-iš-tí-kál u ì-lí-e-mu-qí ni-ṣa-na-ba-at-mā Amurrum-mā né-nu-mā 3.3333 mā-na ḫurāṣam ša-lim-a--šur <gap> Amurrum-me-a-- <gap> wa-bi- <gap> a--na <gap> en-na-sú-in mer'ēn ku-ra-ra <gap> u <gap> a--wa-tí-ni <gap> at kasap a--dí-da u a--lā-hu-Amurrum i--ša- <gap> en-na-sú-in mer'ēn ku-ra-ra <gap> a--na ṣé-er <gap> na-pu-uš ni wa <gap> mā <gap> kasap a--na li-mì-im a--mur-,"<gap> To Ilī-emūqī, Šu-Tammuzi, Abiya, Elaya and Lamassī from Adida and Ali-ahum: Šalim-Aššur invested 3.3333 minas of gold in Aššuriš-tikal son of Sukkalliya. When Šalim-Aššur was about to leave he said to Šu-Tammuzi, Adida and Elaya: My dear brothers, I owe silver to the eponym Amur-Aššur. Lay claim on behalf of the eponym Amur-Aššur and of yourselves to the tablet concerning Aššuriš-tikal, Ennānum and hannaya; they should pay the silver and the accrued profit and then satisfy the eponym Amur-Aššur. The rest of the silver should stand available for my customers."" We keep seizing Aššuriš-tikal and Ilī-emūqī here, saying: ""Šalim-Aššur has invested 3.3333 minas of gold gap> "" gap> our words gap> Adida and Ali-ahum gap> Enna-Suen son of Kurara gap> the silver. He will pay the silver to the eponym Amur-Aššur and the tablet concerning 3.3333 minas of gold that Šalim-Aššur invested in Aššuriš-tikal the eponym and gap> Šalim-Aššur to gap> """
962fdfaf-4e96-4f2b-8f5b-09581f96f010,Amurrum-mā šu-Ištar-mā a--na zi-zi-zi-i- u Ištar-lā-mā-sí qí-bi4-mā 10 šiqlam anniki a--nu-pī-a- na-áš-a--ku-nu-tí Amurrum-mì a--tí e-lā-nu-kī(ma) mā-mā-an lā i--šu ṣú-ùh-ra-am lā tù-me-sí a--ṣé-er <gap> u a--nu-pī-a- <gap> ga <gap> -zi-ik <gap> karpātum ar-ša-tim li-dí-na-kī(ma)-NU-tí u-dí a--na-mā a--na-kam u-ša-hi-sú u a--tí a--wa-tim ša nu-a--im 3 šiqlam kasap ša e-zi-bu kasap lu a--na-ku áš-qúl lu a--bu-ša-lim iš-qúl tí-ir-ta-ku-nu li-li-kam,"<gap> From Šu-Ištar to Zizizi and Ištar-lamassī: Anupiya brings you 10 shekels of tin. My dear mother, without you I have no one. Do not let the children starve. gap> to gap> and Anupiya gap> He should give you gap> a jar of wheat. Certainly, in this way I instructed him here and as for you, in the matter of the Anatolian, send me word about the 3 shekels of silver that I left, whether I myself paid the silver or whether Abušalim paid it."
900268f4-4b28-4633-925f-aaa0fdf7c097,Amurrum-mā en-Amurrum-a--šur-mā a--na a--na-a--na qí-bi-mā a--na-kam a--ba-ru-Amurrum ša i--tur4-ilem ih-li-iq-mā 1 šiqlam 15 uṭṭat kasap a--na ša-lim-bé-lí ṣú-ha-ri-šu a--dí-in a--mā-kam kasap ša-lim-bé-lí li-dí-na-kī(ma)-im a--pu-tum a--mā-kam lu a- ba-ba-tí lu a--na bēt-be-tí-a- lā ta-ša-li-ṭí a--wa-tí ša ì-lí-dan i--dí-a--šur u šu-Ištar al-té-qé ha-ra-ni a--ta-lā-kam a--dí en-na-sú-in ša-li-mā šu-mā iš-tù a--lim{ki} i--ta-ṣa-am úz-ni pé-té-a-,"From Ennam-Aššur to Anna-anna: Itūr-ilī's lead has been lost here, and I gave 1 shekel 15 grains of silver to Šalim-bēlī, his servant. Let Šalim-bēlī give you the silver there. Urgent, do not act rashly there with regard to either the outstanding claims or my house. I have accepted the proposal of Ilī-dan, Iddin-Aššur and Šu-Ištar. I shall come on my trip. Ask about Enna-Suen, and inform (ral) me if he has left the City."
a1f0269a-c1d6-44bf-8ceb-1cd699399cef,a--ha-mā 6 na-ru-uq uṭṭat mì-iš-lam aršāti mì-iš-lam uṭṭat-am iš-tí wa-li-iš-ra 1 e-me-ra-am u 30 aklum šēbum ku-ša-ra šēbum a--zu,"Further, 6 sacks of grain, half wheat half barley is owed by Wališra."
0f0ff9cf-974f-48e2-bef3-9d2cbe82c731,5.3333 mā-na 2 šiqlam a--na tap-hi-ri áš-qúl 2 mā-na a--na a--wi-il5-tim a--dí-in 2 mā-na {d}UTU-ba-ni i--dí-šī-im ⅔ mā-na 5 šiqlam i--nu-mì ša-lim-be-lí i--li-kà-ni a--na a--wi-il5-tim a--dí-in ½ mā-na i--nu-mì {d}UTU-ba-ni i--tal-kam ½ karpātum aršāti ½ mā-na a--dí-šī-im,5 minas 22 shekels I paid to the fund; 2 minas I gave to the lady; 2 minas Šamaš-bāni gave her; 45 shekels when Šalim-bēlī had come here I gave to the lady; ½ mina when Šamaš-bāni had come here (and) ½ jar of wheat (and) ½ mina (of copper) I gave her.
42d35548-7845-487e-8aeb-f7ed3f81c909,a--na i--ku-pī-a- a--bu-a- e-ri-šī-im ku-da-tim šu-Ištar u en-na-sú-in qí-bi-mā Amurrum-mā en-Amurrum-a--šur-mā a--na en-na-sú-in qí-bi-mā a--šùr u i--lā-a--bi-ni lu i--dí-a--kà a--na ša i--ir-tí a--bi-a- a--na pá-ra-sí-a- ta-zi-zi-ni 4 mā-na kasap ṣa-ru-pá-am iš-tù warḫān ša ke-na-tim li-mì-im a--šur-na-da mer'ēn PUZUR4-a--na ha-bu-lā-tí-mā ṭup-pá-kà ha-ar-mā-am u-kà-al a--na 20 ha-am-ša-tim kasap ša-qá-lam qá-bi-a--tí 1.5 šiqlam i--na warḫē-im a--na 1 mā-na-im ṣí-ib-tám tù-ṣa-ba-am u4-mu-kà MU.4.ŠÈ e-tí-qú kasap i--té-zi-ba-am a--ha-mā a--na 1 mā-na-im kasap ša i- li-bi-kà iz-ku-u iš-tù warḫān ša sá-ra-tim li-mì-im <gap> 1.5 šiqlam i--na warḫē tù-ṣa-ba-am a--na-kam ṭup-pá-am ša 5 Amurrum-me-a--ni <gap> u-kà-al 1 mā-na-Amurrum <gap> a--na 3.3333 mā-na i-- <gap> -kum u ½ mā-na kasap mā-na-ah-tám ta-ša-qá-lam e-zi-ib <gap> mā-na kasap ša mer'ēn i--ku-nim u ša-al-ṭá-tí-a- ša a--šé-e-u-šu a--na ša kī(ma)-mā i--a--tí qí-bi-mā a--na mì-mā kasap,"<gap> To Ikūn-pīya, Abuwa, Erišum, Kudātum, Šu-Ištar and Enna-Suen from Ennam-Aššur; specifically to Enna-Suen: May Aššur and the god of our fathers reject you, since you stood ready to separate me from my father's breast! You have owed 4 minas of refined silver since the month Ša-kēnātim, in the eponymy Aššur-nādā son of Puzur-Anna and I hold your certified tablet. You promised to pay the silver in 20 weeks. You will have to pay interest at the rate 1.5 shekel per month per mina. Your terms are egap> ceeded by 4 years. Has any silver been left for me Further, for every mina of silver that they have cleared as owed by you - reckoned from the month Ša-sarrātim, eponymy gap> you must pay interest at the rate 1.5 shekel per month. Here I hold a tablet of 5 investors gap> per one mina gap> 3.3333 mina gap> and you must pay ½ mina of silver as egap> penditures; apart from gap> minas of silver from Ikūnum's son and my available goods for which I sue him, say to my representatives: Seize him for all this silver and have him seal the silver and the accrued interest and send it (the resulting document) to me and to his representatives, so his representatives here may pay me the silver and the accrued interest; then I shall give his deed to his representatives. To my representatives: My dear brothers, if Enna-Suen answers you gap> send me his answer soon and let him travel here. """
